"Domestic City","GAL City","Country","Country Code","State","GAL City Code"
"Khandar","","India","IND","Rajasthan",""
"Khandar","","India","IND","Rajasthan",""
"Khandwa","","India","IND","Madhya Pradesh",""
"Khandwa","","India","IND","Madhya Pradesh",""
"Khanna","","India","IND","Punjab",""
"Khanna","","India","IND","Punjab",""
"Kharagpur","","India","IND","West Bengal",""
"Kharagpur","","India","IND","West Bengal",""
"Khargone","","India","IND","Madhya Pradesh",""
"Khargone","","India","IND","Madhya Pradesh",""
"Kheda","","India","IND","Gujarat",""
"Kheda","","India","IND","Gujarat",""
"Khejarla","","India","IND","Rajasthan",""
"Khejarla","","India","IND","Rajasthan",""
"Khimsar","","India","IND","Rajasthan",""
"Khimsar","","India","IND","Rajasthan",""
"Khopoli","","India","IND","Maharashtra",""
"Khopoli","","India","IND","Maharashtra",""
"Khurda","","India","IND","Orissa",""
"Khurda","","India","IND","Orissa",""
"Khurja","","India","IND","Uttar Pradesh",""
"Khurja","","India","IND","Uttar Pradesh",""
"Khurpatal","","India","IND","Uttaranchal",""
"Khurpatal","","India","IND","Uttaranchal",""
"Khuti","","India","IND","Jharkhand",""
"Khuti","","India","IND","Jharkhand",""
"Kinnaur","","India","IND","Himachal Pradesh",""
"Kinnaur","","India","IND","Himachal Pradesh",""
"Kirandul","","India","IND","Chandigarh",""
"Kirandul","","India","IND","Chandigarh",""
"Kishangarh","","India","IND","Rajasthan",""
"Kishangarh","","India","IND","Rajasthan",""
"Kodad","","India","IND","Telangana",""
"Kodad","","India","IND","Telangana",""
"Kodagu","","India","IND","Karnataka",""
"Kodagu","","India","IND","Karnataka",""
"Kodaikanal","","India","IND","Tamil Nadu",""
"Kodaikanal","","India","IND","Tamil Nadu",""
"Kodungallur","","India","IND","Kerala",""
"Kodungallur","","India","IND","Kerala",""
"Kohima","","India","IND","Nagaland",""
"Kohima","","India","IND","Nagaland",""
"Kokrajhar","","India","IND","Assam",""
"Kokrajhar","","India","IND","Assam",""
"Kolad","","India","IND","Maharashtra",""
"Kolad","","India","IND","Maharashtra",""
"Kolaghat","","India","IND","West Bengal",""
"Kolaghat","","India","IND","West Bengal",""
"Kolakham","","India","IND","West Bengal",""
"Kolakham","","India","IND","West Bengal",""
"Kolar","","India","IND","Karnataka",""
"Kolar","","India","IND","Karnataka",""
"Kolhapur","","India","IND","Maharashtra",""
"Kolhapur","","India","IND","Maharashtra",""
"Kolkata","","India","IND","West Bengal",""
"Kolkata","","India","IND","West Bengal",""
"Kollam","","India","IND","Kerala",""
"Kollam","","India","IND","Kerala",""
"Kolli Hills","","India","IND","Tamil Nadu",""
"Kolli Hills","","India","IND","Tamil Nadu",""
"Kollur","","India","IND","Karnataka",""
"Kollur","","India","IND","Karnataka",""
"Konark","","India","IND","Orissa",""
"Konark","","India","IND","Orissa",""
"Konkan","","India","IND","Maharashtra",""
"Konkan","","India","IND","Maharashtra",""
"Konni","","India","IND","Kerala",""
"Konni","","India","IND","Kerala",""
"Koppal","","India","IND","Karnataka",""
"Koppal","","India","IND","Karnataka",""
"Koraput","","India","IND","Orissa",""
"Koraput","","India","IND","Orissa",""
"Korba","","India","IND","Chhattisgarh",""
"Korba","","India","IND","Chhattisgarh",""
"Kosi","","India","IND","Uttar Pradesh",""
"Kosi","","India","IND","Uttar Pradesh",""
"Kota","","India","IND","Rajasthan",""
"Kota","","India","IND","Rajasthan",""
"Kotagiri","","India","IND","Tamil Nadu",""
"Kotagiri","","India","IND","Tamil Nadu",""
"Kotdwar","","India","IND","Uttaranchal",""
"Kotdwar","","India","IND","Uttaranchal",""
"Kothagudem","","India","IND","Telangana",""
"Kothagudem","","India","IND","Telangana",""
"Kotkapura","","India","IND","Punjab",""
"Kotkapura","","India","IND","Punjab",""
"Kotputli","","India","IND","Rajasthan",""
"Kotputli","","India","IND","Rajasthan",""
"Kottarakkara","","India","IND","Kerala",""
"Kottarakkara","","India","IND","Kerala",""
"Kottayam","","India","IND","Kerala",""
"Kottayam","","India","IND","Kerala",""
"Kovalam","","India","IND","Kerala",""
"Kovalam","","India","IND","Kerala",""
"Krishnagiri","","India","IND","Tamil Nadu",""
"Krishnagiri","","India","IND","Tamil Nadu",""
"Krishnanagar","","India","IND","West Bengal",""
"Krishnanagar","","India","IND","West Bengal",""
"Kuchesar","","India","IND","Uttar Pradesh",""
"Kuchesar","","India","IND","Uttar Pradesh",""
"Kud","","India","IND","Jammu & Kashmir",""
"Kud","","India","IND","Jammu & Kashmir",""
"Kudal","","India","IND","Maharashtra",""
"Kudal","","India","IND","Maharashtra",""
"Kudremukh","","India","IND","Karnataka",""
"Kudremukh","","India","IND","Karnataka",""
"Kufri","","India","IND","Himachal Pradesh",""
"Kufri","","India","IND","Himachal Pradesh",""
"Kukke Subramanya","","India","IND","Karnataka",""
"Kukke Subramanya","","India","IND","Karnataka",""
"Kullu","","India","IND","Himachal Pradesh",""
"Kullu","","India","IND","Himachal Pradesh",""
"Kumarakom","","India","IND","Kerala",""
"Kumarakom","","India","IND","Kerala",""
"Kumbakonam","","India","IND","Tamil Nadu",""
"Kumbakonam","","India","IND","Tamil Nadu",""
"Kumbalgarh","","India","IND","Rajasthan",""
"Kumbalgarh","","India","IND","Rajasthan",""
"Kumta","","India","IND","Karnataka",""
"Kumta","","India","IND","Karnataka",""
"Kundapur","","India","IND","Karnataka",""
"Kundapur","","India","IND","Karnataka",""
"Kuppam","","India","IND","Andhra Pradesh",""
"Kuppam","","India","IND","Andhra Pradesh",""
"Kurnool","","India","IND","Andhra Pradesh",""
"Kurnool","","India","IND","Andhra Pradesh",""
"Kurseong","","India","IND","West Bengal",""
"Kurseong","","India","IND","West Bengal",""
"Kurukshetra","","India","IND","Haryana",""
"Kurukshetra","","India","IND","Haryana",""
"Kurwar","","India","IND","Uttar Pradesh",""
"Kurwar","","India","IND","Uttar Pradesh",""
"Kushalanagar","","India","IND","Karnataka",""
"Kushalanagar","","India","IND","Karnataka",""
"Kushinagar","","India","IND","Uttar Pradesh",""
"Kushinagar","","India","IND","Uttar Pradesh",""
"Kutch","","India","IND","Gujarat",""
"Kutch","","India","IND","Gujarat",""
"Kuthalam","","India","IND","Tamil Nadu",""
"Kuthalam","","India","IND","Tamil Nadu",""
"Kuttikkanam","","India","IND","Kerala",""
"Kuttikkanam","","India","IND","Kerala",""
"Lachen","","India","IND","Sikkim",""
"Lachen","","India","IND","Sikkim",""
"Lachung","","India","IND","Sikkim",""
"Lachung","","India","IND","Sikkim",""
"Ladghar","","India","IND","Maharashtra",""
"Ladghar","","India","IND","Maharashtra",""
"Lakhimpur","","India","IND","Uttar Pradesh",""
"Lakhimpur","","India","IND","Uttar Pradesh",""
"Lakhisarai","","India","IND","Bihar",""
"Lakhisarai","","India","IND","Bihar",""
"Lakshadweep","","India","IND","Lakshadweep",""
"Lakshadweep","","India","IND","Lakshadweep",""
"Lalitpur","","India","IND","Uttar Pradesh",""
"Lalitpur","","India","IND","Uttar Pradesh",""
"Lalsot","","India","IND","Rajasthan",""
"Lalsot","","India","IND","Rajasthan",""
"Lansdowne","","India","IND","Uttaranchal",""
"Lansdowne","","India","IND","Uttaranchal",""
"Lataguri","","India","IND","West Bengal",""
"Lataguri","","India","IND","West Bengal",""
"Latehar","","India","IND","Jharkhand",""
"Latehar","","India","IND","Jharkhand",""
"Latpanchar","","India","IND","West Bengal",""
"Latpanchar","","India","IND","West Bengal",""
"Latur","","India","IND","Maharashtra",""
"Latur","","India","IND","Maharashtra",""
"Lava","","India","IND","West Bengal",""
"Lava","","India","IND","West Bengal",""
"Lavasa","","India","IND","Maharashtra",""
"Lavasa","","India","IND","Maharashtra",""
"Leh","","India","IND","Jammu & Kashmir",""
"Leh","","India","IND","Jammu & Kashmir",""
"Lohaghat","","India","IND","Uttaranchal",""
"Lohaghat","","India","IND","Uttaranchal",""
"Lohardaga","","India","IND","Jharkhand",""
"Lohardaga","","India","IND","Jharkhand",""
"Loleygaon","","India","IND","West Bengal",""
"Loleygaon","","India","IND","West Bengal",""
"Lonar","","India","IND","Maharashtra",""
"Lonar","","India","IND","Maharashtra",""
"Lonavala","","India","IND","Maharashtra",""
"Lonavala","","India","IND","Maharashtra",""
"Lothal","","India","IND","Gujarat",""
"Lothal","","India","IND","Gujarat",""
"Lucknow","","India","IND","Uttar Pradesh",""
"Lucknow","","India","IND","Uttar Pradesh",""
"Ludhiana","","India","IND","Punjab",""
"Ludhiana","","India","IND","Punjab",""
"Luni","","India","IND","Rajasthan",""
"Luni","","India","IND","Rajasthan",""
"Machilipatnam","","India","IND","Andhra Pradesh",""
"Machilipatnam","","India","IND","Andhra Pradesh",""
"Madai -tiger Reserve","","India","IND","Madhya Pradesh",""
"Madai -tiger Reserve","","India","IND","Madhya Pradesh",""
"Madanapalle","","India","IND","Andhra Pradesh",""
"Madanapalle","","India","IND","Andhra Pradesh",""
"Madgaon","","India","IND","Goa",""
"Madgaon","","India","IND","Goa",""
"Madhepura","","India","IND","Bihar",""
"Madhepura","","India","IND","Bihar",""
"Madhubani","","India","IND","Bihar",""
"Madhubani","","India","IND","Bihar",""
"Madhupur","","India","IND","Jharkhand",""
"Madhupur","","India","IND","Jharkhand",""
"Madurai","","India","IND","Tamil Nadu",""
"Madurai","","India","IND","Tamil Nadu",""
"Mahabaleshwar","","India","IND","Maharashtra",""
"Mahabaleshwar","","India","IND","Maharashtra",""
"Mahabalipuram","","India","IND","Tamil Nadu",""
"Mahabalipuram","","India","IND","Tamil Nadu",""
"Mahabubnagar","","India","IND","Telangana",""
"Mahabubnagar","","India","IND","Telangana",""
"Mahad","","India","IND","Maharashtra",""
"Mahad","","India","IND","Maharashtra",""
"Mahagama","","India","IND","Jharkhand",""
"Mahagama","","India","IND","Jharkhand",""
"Mahasamund","","India","IND","Chhattisgarh",""
"Mahasamund","","India","IND","Chhattisgarh",""
"Mahe","","India","IND","Kerala",""
"Mahe","","India","IND","Kerala",""
"Maheshwar","","India","IND","Madhya Pradesh",""
"Maheshwar","","India","IND","Madhya Pradesh",""
"Mahilpur","","India","IND","Punjab",""
"Mahilpur","","India","IND","Punjab",""
"Mahuva","","India","IND","Gujarat",""
"Mahuva","","India","IND","Gujarat",""
"Maihar","","India","IND","Madhya Pradesh",""
"Maihar","","India","IND","Madhya Pradesh",""
"Mainpuri","","India","IND","Uttar Pradesh",""
"Mainpuri","","India","IND","Uttar Pradesh",""
"Maithon","","India","IND","Jharkhand",""
"Maithon","","India","IND","Jharkhand",""
"Makrana","","India","IND","Rajasthan",""
"Makrana","","India","IND","Rajasthan",""
"Malappuram","","India","IND","Kerala",""
"Malappuram","","India","IND","Kerala",""
"Malavalli","","India","IND","Karnataka",""
"Malavalli","","India","IND","Karnataka",""
"Malavli","","India","IND","Maharashtra",""
"Malavli","","India","IND","Maharashtra",""
"Maldah","","India","IND","West Bengal",""
"Maldah","","India","IND","West Bengal",""
"Malegaon","","India","IND","Maharashtra",""
"Malegaon","","India","IND","Maharashtra",""
"Malerkotla","","India","IND","Punjab",""
"Malerkotla","","India","IND","Punjab",""
"Malkapur","","India","IND","Maharashtra",""
"Malkapur","","India","IND","Maharashtra",""
"Malout","","India","IND","Punjab",""
"Malout","","India","IND","Punjab",""
"Malpe","","India","IND","Karnataka",""
"Malpe","","India","IND","Karnataka",""
"Malshej Ghat","","India","IND","Maharashtra",""
"Malshej Ghat","","India","IND","Maharashtra",""
"Malvan","","India","IND","Maharashtra",""
"Malvan","","India","IND","Maharashtra",""
"Mamallapuram","","India","IND","Tamil Nadu",""
"Mamallapuram","","India","IND","Tamil Nadu",""
"Manali","","India","IND","Himachal Pradesh",""
"Manali","","India","IND","Himachal Pradesh",""
"Manas","","India","IND","Assam",""
"Manas","","India","IND","Assam",""
"Manchar","","India","IND","Maharashtra",""
"Manchar","","India","IND","Maharashtra",""
"Mancherial","","India","IND","Telangana",""
"Mancherial","","India","IND","Telangana",""
"Mandapeta","","India","IND","Andhra Pradesh",""
"Mandapeta","","India","IND","Andhra Pradesh",""
"Mandarmani","","India","IND","West Bengal",""
"Mandarmani","","India","IND","West Bengal",""
"Mandasa","","India","IND","Andhra Pradesh",""
"Mandasa","","India","IND","Andhra Pradesh",""
"Mandavi","","India","IND","Gujarat",""
"Mandavi","","India","IND","Gujarat",""
"Mandawa","","India","IND","Rajasthan",""
"Mandawa","","India","IND","Rajasthan",""
"Mandi","","India","IND","Himachal Pradesh",""
"Mandi","","India","IND","Himachal Pradesh",""
"Mandi Gobindgarh","","India","IND","Punjab",""
"Mandi Gobindgarh","","India","IND","Punjab",""
"Mandsaur","","India","IND","Madhya Pradesh",""
"Mandsaur","","India","IND","Madhya Pradesh",""
"Mandu","","India","IND","Madhya Pradesh",""
"Mandu","","India","IND","Madhya Pradesh",""
"Mandvi","","India","IND","Gujarat",""
"Mandvi","","India","IND","Gujarat",""
"Mandwa","","India","IND","Maharashtra",""
"Mandwa","","India","IND","Maharashtra",""
"Mandya","","India","IND","Karnataka",""
"Mandya","","India","IND","Karnataka",""
"Manesar","","India","IND","Haryana",""
"Manesar","","India","IND","Haryana",""
"Mangalore","","India","IND","Karnataka",""
"Mangalore","","India","IND","Karnataka",""
"Mangan","","India","IND","Sikkim",""
"Mangan","","India","IND","Sikkim",""
"Manihari","","India","IND","Orissa",""
"Manihari","","India","IND","Orissa",""
"Manikaran","","India","IND","Himachal Pradesh",""
"Manikaran","","India","IND","Himachal Pradesh",""
"Manimajra","","India","IND","Chandigarh",""
"Manimajra","","India","IND","Chandigarh",""
"Manipal","","India","IND","Karnataka",""
"Manipal","","India","IND","Karnataka",""
"Manmad","","India","IND","Maharashtra",""
"Manmad","","India","IND","Maharashtra",""
"Mannargudi","","India","IND","Tamil Nadu",""
"Mannargudi","","India","IND","Tamil Nadu",""
"Mannarkkad","","India","IND","Kerala",""
"Mannarkkad","","India","IND","Kerala",""
"Mansa","","India","IND","Punjab",""
"Mansa","","India","IND","Punjab",""
"Mantralayam","","India","IND","Andhra Pradesh",""
"Mantralayam","","India","IND","Andhra Pradesh",""
"Marari","","India","IND","Kerala",""
"Marari","","India","IND","Kerala",""
"Marchula","","India","IND","Uttar Pradesh",""
"Marchula","","India","IND","Uttar Pradesh",""
"Margao","","India","IND","Goa",""
"Margao","","India","IND","Goa",""
"Marigaon","","India","IND","Assam",""
"Marigaon","","India","IND","Assam",""
"Marthandam","","India","IND","Tamil Nadu",""
"Marthandam","","India","IND","Tamil Nadu",""
"Mashobra","","India","IND","Himachal Pradesh",""
"Mashobra","","India","IND","Himachal Pradesh",""
"Masinagudi","","India","IND","Tamil Nadu",""
"Masinagudi","","India","IND","Tamil Nadu",""
"Matheran","","India","IND","Maharashtra",""
"Matheran","","India","IND","Maharashtra",""
"Mathura","","India","IND","Uttar Pradesh",""
"Mathura","","India","IND","Uttar Pradesh",""
"Mattannur","","India","IND","Kerala",""
"Mattannur","","India","IND","Kerala",""
"Mau","","India","IND","Uttar Pradesh",""
"Mau","","India","IND","Uttar Pradesh",""
"Mayiladuthurai","","India","IND","Tamil Nadu",""
"Mayiladuthurai","","India","IND","Tamil Nadu",""
"Mcleodganj","","India","IND","Himachal Pradesh",""
"Mcleodganj","","India","IND","Himachal Pradesh",""
"Medak","","India","IND","Telangana",""
"Medak","","India","IND","Telangana",""
"Meerut","","India","IND","Uttar Pradesh",""
"Meerut","","India","IND","Uttar Pradesh",""
"Meghamalai","","India","IND","Tamil Nadu",""
"Meghamalai","","India","IND","Tamil Nadu",""
"Mehsana","","India","IND","Gujarat",""
"Mehsana","","India","IND","Gujarat",""
"Melarkotla","","India","IND","Punjab",""
"Melarkotla","","India","IND","Punjab",""
"Melmaruvthur","","India","IND","Tamil Nadu",""
"Melmaruvthur","","India","IND","Tamil Nadu",""
"Merta","","India","IND","Rajasthan",""
"Merta","","India","IND","Rajasthan",""
"Mettupalayam","","India","IND","Tamil Nadu",""
"Mettupalayam","","India","IND","Tamil Nadu",""
"Mettur","","India","IND","Tamil Nadu",""
"Mettur","","India","IND","Tamil Nadu",""
"Mhow","","India","IND","Madhya Pradesh",""
"Mhow","","India","IND","Madhya Pradesh",""
"Midnapore","","India","IND","West Bengal",""
"Midnapore","","India","IND","West Bengal",""
"Miraj","","India","IND","Maharashtra",""
"Miraj","","India","IND","Maharashtra",""
"Mirik","","India","IND","West Bengal",""
"Mirik","","India","IND","West Bengal",""
"Miryalaguda","","India","IND","Telangana",""
"Miryalaguda","","India","IND","Telangana",""
"Mirzapur","","India","IND","Uttar Pradesh",""
"Mirzapur","","India","IND","Uttaranchal",""
"Mirzapur","","India","IND","Uttar Pradesh",""
"Mirzapur","","India","IND","Uttaranchal",""
"Modasa","","India","IND","Gujarat",""
"Modasa","","India","IND","Gujarat",""
"Moga","","India","IND","Punjab",""
"Moga","","India","IND","Punjab",""
"Mohali","","India","IND","Punjab",""
"Mohali","","India","IND","Punjab",""
"Mohania","","India","IND","Bihar",""
"Mohania","","India","IND","Bihar",""
"Mokokchung","","India","IND","Nagaland",""
"Mokokchung","","India","IND","Nagaland",""
"Moodbidri","","India","IND","Karnataka",""
"Moodbidri","","India","IND","Karnataka",""
"Moradabad","","India","IND","Uttar Pradesh",""
"Moradabad","","India","IND","Uttar Pradesh",""
"Morbi","","India","IND","Gujarat",""
"Morbi","","India","IND","Gujarat",""
"Morigaon","","India","IND","Assam",""
"Morigaon","","India","IND","Assam",""
"Motihari","","India","IND","Bihar",""
"Motihari","","India","IND","Bihar",""
"Mount Abu","","India","IND","Rajasthan",""
"Mount Abu","","India","IND","Rajasthan",""
"Mudigere","","India","IND","Karnataka",""
"Mudigere","","India","IND","Karnataka",""
"Mudumalai","","India","IND","Tamil Nadu",""
"Mudumalai","","India","IND","Tamil Nadu",""
"Mughalsarai","","India","IND","Uttar Pradesh",""
"Mughalsarai","","India","IND","Uttar Pradesh",""
"Mukteshwar","","India","IND","Uttaranchal",""
"Mukteshwar","","India","IND","Uttaranchal",""
"Muktsar","","India","IND","Punjab",""
"Muktsar","","India","IND","Punjab",""
"Mukundgarh","","India","IND","Rajasthan",""
"Mukundgarh","","India","IND","Rajasthan",""
"Mukutmanipur","","India","IND","West Bengal",""
"Mukutmanipur","","India","IND","West Bengal",""
"Mumbai","","India","IND","Maharashtra",""
"Mumbai","","India","IND","Maharashtra",""
"Mundra","","India","IND","Gujarat",""
"Mundra","","India","IND","Gujarat",""
"Munger","","India","IND","Bihar",""
"Munger","","India","IND","Bihar",""
"Munnar","","India","IND","Kerala",""
"Munnar","","India","IND","Kerala",""
"Munsiyari","","India","IND","Uttaranchal",""
"Munsiyari","","India","IND","Uttaranchal",""
"Murshidabad","","India","IND","West Bengal",""
"Murshidabad","","India","IND","West Bengal",""
"Murud Janjira","","India","IND","Maharashtra",""
"Murud Janjira","","India","IND","Maharashtra",""
"Murudeshwar","","India","IND","Karnataka",""
"Murudeshwar","","India","IND","Karnataka",""
"Mussoorie","","India","IND","Uttaranchal",""
"Mussoorie","","India","IND","Uttaranchal",""
"Muvattupuzha","","India","IND","Kerala",""
"Muvattupuzha","","India","IND","Kerala",""
"Muzaffarnagar","","India","IND","Uttar Pradesh",""
"Muzaffarnagar","","India","IND","Uttar Pradesh",""
"Muzaffarpur","","India","IND","Bihar",""
"Muzaffarpur","","India","IND","Bihar",""
"Mysore","","India","IND","Karnataka",""
"Mysore","","India","IND","Karnataka",""
"Nabadwip","","India","IND","West Bengal",""
"Nabadwip","","India","IND","West Bengal",""
"Nadaun","","India","IND","Himachal Pradesh",""
"Nadaun","","India","IND","Himachal Pradesh",""
"Nadbai","","India","IND","Rajasthan",""
"Nadbai","","India","IND","Rajasthan",""
"Nadia","","India","IND","West Bengal",""
"Nadia","","India","IND","West Bengal",""
"Nadiad","","India","IND","Gujarat",""
"Nadiad","","India","IND","Gujarat",""
"Nadukani","","India","IND","Kerala",""
"Nadukani","","India","IND","Kerala",""
"Nagaon","","India","IND","Assam",""
"Nagaon","","India","IND","Assam",""
"Nagapattinam","","India","IND","Tamil Nadu",""
"Nagapattinam","","India","IND","Tamil Nadu",""
"Nagarhole","","India","IND","Karnataka",""
"Nagarhole","","India","IND","Karnataka",""
"Nagaur","","India","IND","Rajasthan",""
"Nagaur","","India","IND","Rajasthan",""
"Nagercoil","","India","IND","Tamil Nadu",""
"Nagercoil","","India","IND","Tamil Nadu",""
"Naggar","","India","IND","Himachal Pradesh",""
"Naggar","","India","IND","Himachal Pradesh",""
"Nagothane","","India","IND","Maharashtra",""
"Nagothane","","India","IND","Maharashtra",""
"Nagpur","","India","IND","Maharashtra",""
"Nagpur","","India","IND","Maharashtra",""
"Nahan","","India","IND","Himachal Pradesh",""
"Nahan","","India","IND","Himachal Pradesh",""
"Naina Devi","","India","IND","Himachal Pradesh",""
"Naina Devi","","India","IND","Himachal Pradesh",""
"Nainital","","India","IND","Uttaranchal",""
"Nainital","","India","IND","Uttaranchal",""
"Najibabad","","India","IND","Uttar Pradesh",""
"Najibabad","","India","IND","Uttar Pradesh",""
"Nako","","India","IND","Himachal Pradesh",""
"Nako","","India","IND","Himachal Pradesh",""
"Nakodar","","India","IND","Punjab",""
"Nakodar","","India","IND","Punjab",""
"Nalagarh","","India","IND","Himachal Pradesh",""
"Nalagarh","","India","IND","Himachal Pradesh",""
"Nalanda","","India","IND","Bihar",""
"Nalanda","","India","IND","Bihar",""
"Nalbari","","India","IND","Assam",""
"Nalbari","","India","IND","Assam",""
"Naldehra","","India","IND","Himachal Pradesh",""
"Naldehra","","India","IND","Himachal Pradesh",""
"Nalgonda","","India","IND","Telangana",""
"Nalgonda","","India","IND","Telangana",""
"Namakkal","","India","IND","Tamil Nadu",""
"Namakkal","","India","IND","Tamil Nadu",""
"Namchi","","India","IND","Sikkim",""
"Namchi","","India","IND","Sikkim",""
"Nanded","","India","IND","Maharashtra",""
"Nanded","","India","IND","Maharashtra",""
"Nandgoan","","India","IND","Maharashtra",""
"Nandgoan","","India","IND","Maharashtra",""
"Nandurbar","","India","IND","Maharashtra",""
"Nandurbar","","India","IND","Maharashtra",""
"Nandyal","","India","IND","Andhra Pradesh",""
"Nandyal","","India","IND","Andhra Pradesh",""
"Nanjangud","","India","IND","Karnataka",""
"Nanjangud","","India","IND","Karnataka",""
"Napne","","India","IND","Maharashtra",""
"Napne","","India","IND","Maharashtra",""
"Narayangaon","","India","IND","Maharashtra",""
"Narayangaon","","India","IND","Maharashtra",""
"Narela","","India","IND","Delhi",""
"Narela","","India","IND","Delhi",""
